,steam_appid,name,name_slug,header_image,reviews_total,reviews_score_fancy,unfiltered_reviews_total,unfiltered_reviews_steam_purchase,metacritic_score,hidden_gem_score,steam_release_date,current_price_usd,base_price_usd,is_free,is_f2p,coming_soon,peak_ccu,followers,early_access,current_topsellers_rank,opencritic_score,playtracker_insight_rank,reviews_7day,reviews_30day,reviews_90day,launch_price,developer_ids,publisher_ids,developer,publisher
132,1737010,Collector Thief,collector_thief,https://cdn.cloudflare.steamstatic.com/steam/apps/1737010/header.jpg?t=1640008980,-1,-1,1,1,-1,-1,2021-12-20,329,1099,0,0,0,-1,15,-2,16443,,,-1,-1,-1,1099.0,51577,51577,Heartbeat Game Studio,Heartbeat Game Studio
133,1737130,Ducky,ducky,https://cdn.cloudflare.steamstatic.com/steam/apps/1737130/header.jpg?t=1644381810,-1,-1,6,3,-1,-1,2022-02-01,499,499,0,0,0,1,8,-2,-1,,,-1,-1,-1,499.0,54475,54475,Luke McCrea,Luke McCrea
134,1737170,Among Dots,among_dots,https://cdn.cloudflare.steamstatic.com/steam/apps/1737170/header.jpg?t=1633081476,-1,-1,3,2,-1,-1,2021-10-01,499,499,0,0,0,1,18,-2,-1,,,-1,-1,-1,499.0,"52219,52220","45657,52219","Octane, JKK_WORKS","JKK_WORKS, Octane"
135,1737200,Ardarium,ardarium,https://cdn.cloudflare.steamstatic.com/steam/apps/1737200/header.jpg?t=1641946432,-1,-1,9,8,-1,-1,2021-09-10,299,299,0,0,0,3,10,-2,16032,,,-1,-1,-1,299.0,49983,49983,Daniel Cox,Daniel Cox
136,1737220,Myriads: Renaissance,myriads_renaissance,https://cdn.cloudflare.steamstatic.com/steam/apps/1737220/header.jpg?t=1641537519,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,400,-2,-1,,,-1,-1,-1,,52111,52111,Sleeping Eight Studio,Sleeping Eight Studio
137,1737280,Bad animals - rabbit,bad_animals_rabbit,https://cdn.cloudflare.steamstatic.com/steam/apps/1737280/header.jpg?t=1634913945,-1,-1,10,6,-1,-1,2021-10-22,199,199,0,0,0,1,9,-2,-1,,,-1,-1,-1,499.0,49981,49981,Zerobit,Zerobit
138,1737330,雾尽时分,,https://cdn.cloudflare.steamstatic.com/steam/apps/1737330/header.jpg?t=1646368297,-1,-1,9,2,-1,-1,2022-03-03,999,999,0,0,0,8,67,-2,12442,,,-1,-1,-1,,53208,23036,济沧海工作室,Pujia8 Studio
139,1737370,Jurassic Architect,jurassic_architect,https://cdn.cloudflare.steamstatic.com/steam/apps/1737370/header.jpg?t=1631002115,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,552,-2,-1,,,-1,-1,-1,,59311,37832,Yeyuna,Yeyuna
140,1737380,Brambles in the Mist,brambles_in_the_mist,https://cdn.cloudflare.steamstatic.com/steam/apps/1737380/header.jpg?t=1631432055,-1,-1,-1,-1,-1,-1,2021-09-12,1199,1199,0,0,0,-1,21,-2,16016,,,-1,-1,-1,1199.0,17651,17651,Noxurtica,Noxurtica
141,1737400,Kick Bastards,kick_bastards,https://cdn.cloudflare.steamstatic.com/steam/apps/1737400/header.jpg?t=1645387595,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,27,-2,-1,,,-1,-1,-1,,3011,3011,Something Something Games,Something Something Games
142,1737440,Trip Saber,trip_saber,https://cdn.cloudflare.steamstatic.com/steam/apps/1737440/header.jpg?t=1631606920,-1,-1,-1,-1,-1,-1,2021-09-14,399,399,0,0,0,-1,8,-2,-1,,,-1,-1,-1,399.0,25249,25249,Eirtep,Eirtep
143,1737450,Motorcycle Biker Simulator,motorcycle_biker_simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1737450/header.jpg?t=1632899697,-1,-1,11,6,-1,-1,2021-09-29,399,399,0,0,0,1,17,1,16403,,,-1,-1,-1,399.0,49980,49980,MBPStudio22,MBPStudio22
144,1737460,Into The Abyss,into_the_abyss,https://cdn.cloudflare.steamstatic.com/steam/apps/1737460/header.jpg?t=1644843104,-1,-1,-1,-1,-1,-1,2022-03-18,0,0,0,0,1,-1,38,-2,-1,,,-1,-1,-1,,53634,53634,Hellbrewed Productions,Hellbrewed Productions
145,1737470,Division of Labour,division_of_labour,https://cdn.cloudflare.steamstatic.com/steam/apps/1737470/header.jpg?t=1630499853,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,13,-2,-1,,,-1,-1,-1,,49978,49978,Team3,Team3
146,1737480,Super,super,https://cdn.cloudflare.steamstatic.com/steam/apps/1737480/header.jpg?t=1631676739,-1,-1,7,4,-1,-1,2021-09-09,299,299,0,0,0,2,10,-2,-1,,,-1,-1,-1,299.0,38254,38254,Fire Game Studios,Fire Game Studios
147,1737510,Hardworking Hero,hardworking_hero,https://cdn.cloudflare.steamstatic.com/steam/apps/1737510/header.jpg?t=1642764735,-1,-1,5,5,-1,-1,2022-01-21,499,499,0,0,0,6,31,-2,15202,,,-1,-1,-1,499.0,53887,53887,OZ33 Lab,OZ33 Lab
148,1737530,DarkTimes: Wrath of the Raven,darktimes_wrath_of_the_raven,https://cdn.cloudflare.steamstatic.com/steam/apps/1737530/header.jpg?t=1644679560,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,59,-2,-1,,,-1,-1,-1,,51899,51899,FLYS,FLYS
149,1737600,Alphabetical Order,alphabetical_order,https://cdn.cloudflare.steamstatic.com/steam/apps/1737600/header.jpg?t=1631527870,-1,-1,1,-1,-1,-1,2021-09-13,99,199,0,0,0,-1,9,1,-1,,,-1,-1,-1,499.0,51215,51215,PI.NNY,PI.NNY
150,1737620,Please Duology,please_duology,https://cdn.cloudflare.steamstatic.com/steam/apps/1737620/header.jpg?t=1635169930,-1,-1,8,8,-1,-1,2021-10-25,499,499,0,0,0,-1,36,-2,-1,,,-1,-1,-1,499.0,43708,43708,Somewhat Software,Somewhat Software
151,1737640,Theory of Poltaran,theory_of_poltaran,https://cdn.cloudflare.steamstatic.com/steam/apps/1737640/header.jpg?t=1644175824,-1,-1,3,3,-1,-1,2022-01-04,999,999,0,0,0,1,13,-2,-1,,,-1,-1,-1,,49976,49976,Stylua Games,Stylua Games
152,1737730,Neko Journey,neko_journey,https://cdn.cloudflare.steamstatic.com/steam/apps/1737730/header.jpg?t=1643633086,-1,-1,-1,-1,-1,-1,2022-04-15,0,0,0,0,1,-1,63,-2,-1,,,-1,-1,-1,,"1625,44763",44763,"Axyos Games, Feas",Feas
153,1737750,Three in a Rogue,three_in_a_rogue,https://cdn.cloudflare.steamstatic.com/steam/apps/1737750/header.jpg?t=1631891639,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,59,-2,-1,,,-1,-1,-1,,49977,49977,NotExplosive,NotExplosive
154,1737760,Platonic,platonic,https://cdn.cloudflare.steamstatic.com/steam/apps/1737760/header.jpg?t=1642201191,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,10,-2,-1,,,-1,-1,-1,,52375,52375,FidgetBear Games,FidgetBear Games
155,1737830,Floppy and The Sleepy Planet,floppy_and_the_sleepy_planet,https://cdn.cloudflare.steamstatic.com/steam/apps/1737830/header.jpg?t=1637103879,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,41,-2,-1,,,-1,-1,-1,,51578,51578,Broad Strokes LLC,Broad Strokes LLC
156,1737840,Virtual world-Digital girl,virtual_world_digital_girl,https://cdn.cloudflare.steamstatic.com/steam/apps/1737840/header.jpg?t=1635175419,-1,-1,3,3,-1,-1,2021-10-25,499,499,0,0,0,3,53,1,-1,,,-1,-1,-1,499.0,52851,52851,At 18 o 'clock,At 18 o 'clock
157,1737890,Lúcido,lcido,https://cdn.cloudflare.steamstatic.com/steam/apps/1737890/header.jpg?t=1645559727,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,4,1,-1,,,-1,-1,-1,,54016,54016,Sergio Serrano,Sergio Serrano
158,1737910,XPELLIT,xpellit,https://cdn.cloudflare.steamstatic.com/steam/apps/1737910/header.jpg?t=1645742878,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,1,0,0,-1,-1,1,-1,,,-1,-1,-1,,56313,56313,XPELLGAMES,XPELLGAMES
159,1737920,Midnight Calling: Valeria Collector's Edition,midnight_calling_valeria_collectors_edition,https://cdn.cloudflare.steamstatic.com/steam/apps/1737920/header.jpg?t=1630082322,-1,-1,-1,-1,-1,-1,2021-08-27,999,999,0,0,0,6,-1,-2,-1,,,-1,-1,-1,999.0,23509,909,Elephant Games,Big Fish Games
160,1737960,Vigilance 2099,vigilance_2099,https://cdn.cloudflare.steamstatic.com/steam/apps/1737960/header.jpg?t=1630439355,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,4594,-2,-1,,,-1,-1,-1,,49979,49989,Envoidant Studios,Behemoth Interactive
161,1737980,Galacticon,galacticon,https://cdn.cloudflare.steamstatic.com/steam/apps/1737980/header.jpg?t=1630049052,-1,-1,-1,-1,-1,-1,2022-06-30,0,0,0,0,1,-1,14,-2,-1,,,-1,-1,-1,,49982,9986,Radin Games,Flynn's Arcade
162,1738140,Campfire Tales,campfire_tales,https://cdn.cloudflare.steamstatic.com/steam/apps/1738140/header.jpg?t=1635971441,-1,-1,1,-1,-1,-1,2021-10-28,399,399,0,0,0,-1,16,-2,-1,,,-1,-1,-1,,50220,50220,Mow Mow,Mow Mow
163,1738150,Draft Day Sports: Pro Football 2022,draft_day_sports_pro_football_2022,https://cdn.cloudflare.steamstatic.com/steam/apps/1738150/header.jpg?t=1634237535,-1,-1,16,8,-1,-1,2021-10-14,3499,3499,0,0,0,19,20,-2,10997,,,-1,-1,-1,3499.0,465,465,Wolverine Studios,Wolverine Studios
164,1738160,The Last Cadet,the_last_cadet,https://cdn.cloudflare.steamstatic.com/steam/apps/1738160/header.jpg?t=1638792394,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,20,-2,-1,,,-1,-1,-1,,51588,51588,Debonair Aesthetics,Debonair Aesthetics
165,1738480,Zoo Squad,zoo_squad,https://cdn.cloudflare.steamstatic.com/steam/apps/1738480/header.jpg?t=1636712213,-1,-1,-1,-1,-1,-1,2022-03-31,0,0,0,0,1,-1,29,-2,-1,,,-1,-1,-1,,53916,53916,toythn,toythn
166,1738500,velvet clouds,velvet_clouds,https://cdn.cloudflare.steamstatic.com/steam/apps/1738500/header.jpg?t=1631692770,-1,-1,2,1,-1,-1,2021-09-15,999,999,0,0,0,1,5,-2,15379,,,-1,-1,-1,999.0,46142,8035,Danicy,Piece Of Voxel
167,1738540,Dancing Cube,dancing_cube,https://cdn.cloudflare.steamstatic.com/steam/apps/1738540/header.jpg?t=1644936231,-1,-1,-1,-1,-1,-1,2022-06-30,0,0,0,0,1,-1,11,1,-1,,,-1,-1,-1,,52230,52230,Soft Mountain,Soft Mountain
168,1738550,Dalruan: World of Magic,dalruan_world_of_magic,https://cdn.cloudflare.steamstatic.com/steam/apps/1738550/header.jpg?t=1631602873,-1,-1,1,-1,-1,-1,2021-09-14,999,999,0,0,0,1,12,-2,-1,,,-1,-1,-1,999.0,50215,50215,JxRannok Productions,JxRannok Productions
169,1738570,Taoist priest Yan,taoist_priest_yan,https://cdn.cloudflare.steamstatic.com/steam/apps/1738570/header.jpg?t=1643478051,-1,-1,13,7,-1,-1,2021-10-22,499,499,0,0,0,1,9,-2,-1,,,-1,-1,-1,499.0,52904,52904,XiGeHong,XiGeHong
170,1738620,Industry VR Trainer Confined Space Entry,industry_vr_trainer_confined_space_entry,https://cdn.cloudflare.steamstatic.com/steam/apps/1738620/header.jpg?t=1644326981,-1,-1,-1,-1,-1,-1,2021-12-21,19999,19999,0,0,0,-1,5,-2,-1,,,-1,-1,-1,,53536,53536,GWPro,GWPro
171,1738630,Fantasy Sliding Puzzle,fantasy_sliding_puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1738630/header.jpg?t=1630657186,-1,-1,4,3,-1,-1,2021-09-02,299,299,0,0,0,1,8,-2,15831,,24215.0,-1,-1,-1,299.0,45366,37658,Lolita LineArt,DIG Publishing
172,1738650,Space Doomer,space_doomer,https://cdn.cloudflare.steamstatic.com/steam/apps/1738650/header.jpg?t=1631262199,-1,-1,11,1,-1,-1,2021-09-10,99,99,0,0,0,1,5,-2,15572,,,-1,-1,-1,99.0,39682,39682,Rex Junior,Rex Junior
173,1738670,Fairground Power Polyp Simulator,fairground_power_polyp_simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1738670/header.jpg?t=1641405899,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,10,-2,-1,,,-1,-1,-1,,51689,51689,CodeGraphX,CodeGraphX
174,1738710,SCP Observer,scp_observer,https://cdn.cloudflare.steamstatic.com/steam/apps/1738710/header.jpg?t=1643220861,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,1,0,1,-1,374,1,-1,,,-1,-1,-1,,51471,51471,GetMyIsland,GetMyIsland
175,1738830,This Is Crying,this_is_crying,https://cdn.cloudflare.steamstatic.com/steam/apps/1738830/header.jpg?t=1636507394,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,66,1,-1,,,-1,-1,-1,,51470,51470,EATORBS,EATORBS
176,1738850,Plumber 3,plumber_3,https://cdn.cloudflare.steamstatic.com/steam/apps/1738850/header.jpg?t=1631264845,-1,-1,2,-1,-1,-1,2021-09-10,199,799,0,0,0,1,3,-2,-1,,,-1,-1,-1,799.0,50217,50217,anyfreegame,anyfreegame
177,1738880,Gewevo : Interstellar,gewevo_interstellar,https://cdn.cloudflare.steamstatic.com/steam/apps/1738880/header.jpg?t=1637073874,-1,-1,-1,-1,-1,-1,2021-09-30,1199,1199,0,0,0,-1,7,1,-1,,,-1,-1,-1,1199.0,51947,51947,Victor Filipiak,Victor Filipiak
178,1738890,Naval Hurricane,naval_hurricane,https://cdn.cloudflare.steamstatic.com/steam/apps/1738890/header.jpg?t=1630684502,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,205,1,-1,,,-1,-1,-1,,51587,51587,Efril,Efril
179,1738990,A hut,a_hut,https://cdn.cloudflare.steamstatic.com/steam/apps/1738990/header.jpg?t=1638301359,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,254,1,-1,,,-1,-1,-1,,50216,"1479,50216",R's,"Lewd Formosa, R's"
180,1739030,Immortal-Paradise,immortal_paradise,https://cdn.cloudflare.steamstatic.com/steam/apps/1739030/header.jpg?t=1633632882,-1,-1,-1,-1,-1,-1,2021-09-23,0,0,0,0,1,-1,10,-2,-1,,,-1,-1,-1,,53009,53009,Mingda Wang,Mingda Wang
181,1739060,Bubble Breaking,bubble_breaking,https://cdn.cloudflare.steamstatic.com/steam/apps/1739060/header.jpg?t=1631187170,-1,-1,-1,-1,-1,-1,2021-09-09,199,199,0,0,0,1,5,-2,-1,,,-1,-1,-1,,50666,50677,Gerald W Lynch,GJ Arts
182,1739070,Bone's Cafe,bones_cafe,https://cdn.cloudflare.steamstatic.com/steam/apps/1739070/header.jpg?t=1645637764,-1,-1,-1,-1,-1,-1,2022-05-31,0,0,0,0,1,-1,20,1,-1,,,-1,-1,-1,,56855,56855,Acute Owl Studio,Acute Owl Studio
183,1739080,Woodcutter Warrior,woodcutter_warrior,https://cdn.cloudflare.steamstatic.com/steam/apps/1739080/header.jpg?t=1644425833,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,15,-2,-1,,,-1,-1,-1,,52739,52739,ForestWare Games,ForestWare Games
184,1739130,Cornmaze Craze,cornmaze_craze,https://cdn.cloudflare.steamstatic.com/steam/apps/1739130/header.jpg?t=1636228507,-1,-1,2,-1,-1,-1,2021-10-29,299,299,0,0,0,-1,7,-2,-1,,,-1,-1,-1,299.0,53010,53010,Elmok,Elmok
185,1739150,Spookity Hollow,spookity_hollow,https://cdn.cloudflare.steamstatic.com/steam/apps/1739150/header.jpg?t=1635581234,-1,-1,8,5,-1,-1,2021-09-16,799,799,0,0,0,5,12,-2,-1,,,-1,-1,-1,799.0,7321,7321,Joure Visser,Joure Visser
186,1739160,――Chigau!!!,chigau,https://cdn.cloudflare.steamstatic.com/steam/apps/1739160/header.jpg?t=1643524732,-1,-1,10,7,-1,-1,2021-09-16,1499,1499,0,0,0,7,44,-2,14553,,,-1,-1,-1,1499.0,50803,50803,"StudioThursday, Inc.","StudioThursday, Inc."
187,1739280,Bramblewood,bramblewood,https://cdn.cloudflare.steamstatic.com/steam/apps/1739280/header.jpg?t=1643821116,-1,-1,-1,-1,-1,-1,2022-10-03,0,0,0,0,1,-1,6,-2,-1,,,-1,-1,-1,,58254,58255,Gilded Octopus,Gilded Octopus Studios
188,1739360,Hold The Plates,hold_the_plates,https://cdn.cloudflare.steamstatic.com/steam/apps/1739360/header.jpg?t=1638624251,-1,-1,-1,-1,-1,-1,2021-09-14,99,99,1,0,0,-1,3,-2,-1,,,-1,-1,-1,,53781,50804,12x1 Doze Por Um Studio,Ricardo Rodrigues Games
189,1739420,Chessie Chicken,chessie_chicken,https://cdn.cloudflare.steamstatic.com/steam/apps/1739420/header.jpg?t=1648192479,-1,-1,-1,-1,-1,-1,2022-03-23,799,799,0,0,0,-1,6,-1,13038,,,-1,-1,-1,,59703,59703,OMEGABYTE,OMEGABYTE
190,1739480,Hordebreaker,hordebreaker,https://cdn.cloudflare.steamstatic.com/steam/apps/1739480/header.jpg?t=1643613067,-1,-1,2,2,-1,-1,2021-12-18,99,99,0,0,0,2,7,-2,16377,,,-1,-1,-1,399.0,53873,53873,Samuel Whipple,Samuel Whipple
191,1739500,CAGE-FACE | Case 2: The Sewer,cage_face_case_2_the_sewer,https://cdn.cloudflare.steamstatic.com/steam/apps/1739500/header.jpg?t=1635174497,-1,-1,6,4,-1,-1,2021-10-25,499,499,0,0,0,2,31,-2,-1,,,-1,-1,-1,499.0,33855,53013,Alex Olinkiewicz,A.O.Games
192,1739520,Diphtheria,diphtheria,https://cdn.cloudflare.steamstatic.com/steam/apps/1739520/header.jpg?t=1633094816,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,397,1,-1,,,-1,-1,-1,,52740,52741,Soldatra Studios,Esai Entertainment
193,1739560,Spirittracker,spirittracker,https://cdn.cloudflare.steamstatic.com/steam/apps/1739560/header.jpg?t=1642721191,-1,-1,-1,-1,-1,-1,2021-09-15,399,399,0,0,0,-1,8,-2,-1,,,-1,-1,-1,399.0,50807,50807,Sean Stanley,Sean Stanley
194,1739600,龙魂大冒险,,https://cdn.cloudflare.steamstatic.com/steam/apps/1739600/header.jpg?t=1641974364,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,1,0,1,-1,58,-2,-1,,,-1,-1,-1,,57418,57418,龙魂大冒险,龙魂大冒险
195,1739620,Chester’s Revenge,chesters_revenge,https://cdn.cloudflare.steamstatic.com/steam/apps/1739620/header.jpg?t=1643737972,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,27,-2,-1,,,-1,-1,-1,,56550,36583,Wojo Studios LLC,Bonus Stage Publishing
196,1739640,Billiards Legend:Black 8 Miracle,billiards_legendblack_8_miracle,https://cdn.cloudflare.steamstatic.com/steam/apps/1739640/header.jpg?t=1634210205,-1,-1,-1,-1,-1,-1,2021-10-14,599,599,0,0,0,1,7,-2,-1,,,-1,-1,-1,599.0,52035,52035,MiniSports,MiniSports
197,1739650,Interdimension,interdimension,https://cdn.cloudflare.steamstatic.com/steam/apps/1739650/header.jpg?t=1644595344,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,611,-2,-1,,,-1,-1,-1,,53007,53007,InnoMind,InnoMind
198,1739680,Tales of a Rabbit: The Story of Willie Hop,tales_of_a_rabbit_the_story_of_willie_hop,https://cdn.cloudflare.steamstatic.com/steam/apps/1739680/header.jpg?t=1631889131,-1,-1,2,2,-1,-1,2021-09-17,99,99,0,0,0,1,7,-2,-1,,,-1,-1,-1,499.0,50208,50208,Not Awful Studio,Not Awful Studio
199,1739710,Dreams Of The Elements,dreams_of_the_elements,https://cdn.cloudflare.steamstatic.com/steam/apps/1739710/header.jpg?t=1647125322,-1,-1,1,1,-1,-1,2021-10-06,499,499,0,0,0,3,10,-2,-1,,,-1,-1,-1,,"52482,52483",52483,"Nicholas Stephens, Crusader's Fellowship",Crusader's Fellowship
